num,char,slug,clip,clip_f,clip_en,clip_en_f,lang,text
239,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_030.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_030.mp3,,ko,두 마리 토끼다. 간다.
240,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_031.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_031.mp3,,ko,들어간다.
241,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_032.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_032.mp3,,ko,우리는 저항군과 함께 아이젠클로와 싸우고 있어요. 당신이 이휘소 박사인가요?
242,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_033.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_033.mp3,,ko,"드디어. 400년을 기다린 배가, 오늘 깨어난다."
243,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_034.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_034.mp3,,ko,"빅토리… 옛 지구 최후의 대해전, 그 기함이군."
244,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_035.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_035.mp3,,ko,넬슨 제독. 나는 이순신이오.
245,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_036.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_036.mp3,,ko,"학익진과 그대의 대해전 진형 — 두 바다의 전술을 하나로 묶으면, 우르사도 막을 수 없을 거요."
246,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_037.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_037.mp3,,ko,"사령관. 이제 우리에겐 거북선이 있다. 슈멜츠를 점령해 사령실 데이터를 연다 — 그 안에, 우르사로 가는 길이 있을 것이다."
247,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_038.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_038.mp3,,ko,100년 봉쇄의 손발 하나를 잘랐다. 하지만 머리는 아직 남아 있다.
248,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_039.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_039.mp3,,ko,박사님의 방정식이 100년 뒤 우리를 여기로 이끌었습니다. 함께 가시죠.
249,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_040.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_040.mp3,,ko,"저 기함, 움직임이 익숙하다. 내 전술을 방패 삼았구나. 허나 — 그 검을 벼린 건 나다. 정면은 피해라. 호위를 걷어내고, 본함의 옆구리를 친다."
250,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_041.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_041.mp3,,ko,이건 — 바다의 폭풍과 같다. 흐름을 읽으면 통과할 수 있어.
251,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_042.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_042.mp3,,ko,박사. 우리는 우르사 메이저를 잡으러 갑니다. 박사의 이론이 필요하오.
252,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_043.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_043.mp3,,ko,전 함대 — 거북선을 따른다.
253,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_044.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_044.mp3,,ko,사령관. 아이젠클로에게 전달해. — 이번엔 끝이라고.
254,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_045.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_045.mp3,,ko,"끝났어, 아이젠클로."
255,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_046.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_046.mp3,,ko,보이드 군주. 크리그 뒤에 그 존재가 있었던 거군.
256,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_047.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_047.mp3,,ko,400년 전 거북선 — 12척으로 133척을 깼다. 오늘의 거북선 — 8영웅과 함께라면 더 큰 일도 한다.
257,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_048.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_048.mp3,,ko,좌표 — 제타 레티쿨리. 우르사 메이저 본거지.
258,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_049.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_049.mp3,,ko,"400년 전, 옛 지구의 마지막 전쟁. 100년 전, 봉인. 그리고 오늘 — 마지막 일전이다."
259,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_050.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_050.mp3,,ko,그 캡슐 — 나였다. 네가 봉인한 자가 오늘 너의 끝을 가져왔다.
260,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_051.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_051.mp3,,ko,학익진. 펼친다.
261,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_052.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_052.mp3,,ko,우르사 메이저 본체 — 노출. 보이드 방어막은 아직 활성.
262,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_053.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_053.mp3,,ko,400년 전 — 나는 12척으로 133척을 막았다. 오늘은 9척이면 충분하다.
263,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_054.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_054.mp3,,ko,거북선 노포 전탄 — 일점사!
264,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_055.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_055.mp3,,ko,끝났다. 100년 봉인의 종결이다.
265,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_056.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_056.mp3,,ko,"내가 살아 싸우던 그 시절, 올려다보던 바로 그 하늘이다. 변하지 않았어."
266,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_057.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_057.mp3,,ko,"보이드 구역 3행성 — 캅테인 균열, WASP-12 b, 제타 레티쿨리. 우르사 메이저 잔존 세력이 아직 불안정해. 서둘러야 해."
267,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_058.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_058.mp3,,ko,100년. 내가 100년을 잠들었군.
268,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_059.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_059.mp3,,ko,그대가 나를 깨웠소? …지구는.
269,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_060.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_060.mp3,,ko,치크스는 아직 있소. 그렇다면 아직 싸워야 할 이유가 있군.
270,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_061.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_061.mp3,,ko,이길 수 있는 싸움이오?
271,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_062.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_062.mp3,,ko,말이 다르군. 이기겠다고 하지 않고 이겨야 한다고 했소. 그것이 더 정직한 대답이오. 합류하겠소.
272,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_063.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_063.mp3,,ko,사령관. 나는 불필요한 전투는 하지 않소. 이기는 전쟁만 합니다.
273,이순신,yisunsin,02_Assets/audio/voice/yisunsin/yisunsin_064.mp3,,02_Assets/audio/voice_en/yisunsin/yisunsin_064.mp3,,ko,나요. 넬슨. 오래됐소.
274,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_001.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_001.mp3,,ko,"이순신? …그 이름, 오랜만이군. 남들은 잡음으로 흘리지만 — 난 그 신호를 '봤어'. 에리다니 노인들이 잡았다는 그거."
275,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_002.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_002.mp3,,ko,"한 팀 하자. 길 찾고 정보 캐는 건, 이 은하에 나만 한 사람이 없거든."
276,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_003.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_003.mp3,,ko,"잠깐 — 다들 못 봤지? 저 잔해 너머, 탐사선 하나가 해적한테 뜯기고 있어."
277,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_004.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_004.mp3,,ko,크리그가 '광산 세금'을 빌미로 3주째 점거 중이야. 광부들은 착취당하고.
278,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_005.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_005.mp3,,ko,봉쇄만 하는 놈들이 아니야. 변방까지 손을 뻗고 있어.
279,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_006.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_006.mp3,,ko,"근데 무법자들이 기지를 끼고 앉았어. 안테나에 닿으려면, 먼저 치워야 해."
280,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_007.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_007.mp3,,ko,우르사이 마요리스 외곽… 발 들이는 순간 바로 적대야. 각오해.
281,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_008.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_008.mp3,,ko,"사령관, 됐어. 카스텔룸 수퍼비아 집하장 — 32구역. 크리그 스파이가 고철 프레임 속에 정보를 숨겨 운반했어. 수퍼비아 놈들은 그냥 고철로 처리했겠지. 허나 내 눈은 못 속여."
282,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_009.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_009.mp3,,ko,"그리고… 이상한 게 하나 더. 그 구역 폐기 목록에 없는 구형 캡슐 하나. 수백 년 전 설계야. 이런 건, 그냥 지나치는 법이 없지."
283,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_010.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_010.mp3,,ko,"저기 폐기 구역 끝… 목록에 없는 구형 물체야. 설계가 지금과 전혀 달라. 생명 반응이 — 미약하지만, 분명히 잡혀."
284,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_011.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_011.mp3,,ko,오르크... 접경지 밀수꾼들 사이에서 이름이 나왔어. 치크스-메카니카 접경이라 단속이 애매한 구역이야.
285,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_012.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_012.mp3,,ko,"치크스 감시선이 순찰 중이야. 정면은 자살이고 — 잠입은 거래자 위장이 최선이지. 뭐, 이런 건 내 전문이고."
286,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_013.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_013.mp3,,ko,LHS1140-b 표면은 LHS 크리스탈 광산이야. 지하 17층까지 굴착했다는 소문이 있어. 사람을 가두기엔 딱이지.
287,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_014.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_014.mp3,,ko,"노동자들 표정 봐. 겁에 질려 있어 — 크리그한테 협박당하는 거야. …이런 건, 너무 많이 봤어."
288,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_015.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_015.mp3,,ko,내가 누군지 잊었어? 당연하지.
289,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_016.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_016.mp3,,ko,전면전은 무리야. 외곽 포대만 해도 우리 세 배라고.
290,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_017.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_017.mp3,,ko,"다음 길은 내가 연다. 크리그 보급 거점 — 위치, 경비, 교대 시간까지 전부 머릿속에 있거든."
291,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_018.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_018.mp3,,ko,저항군? 거기가 얼마나 위험한지 알아? 치크스 한복판의 외톨이 거점이라고.
292,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_019.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_019.mp3,,ko,뉴 마스... 오딧세이 기지. 나도 그쪽 루트 알아. 화물 운반하다 두어 번 거쳤어.
293,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_020.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_020.mp3,,ko,"저 화물 분류 코드… 저항군 화물이 맞는데, 운항 패턴이 크리그 배급 루틴이야. 안 맞아."
294,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_021.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_021.mp3,,ko,조용히 스며드는 거? …그건 내 전공이지.
295,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_022.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_022.mp3,,ko,오그렌이 말한 내부 고발자 — '닥터 에바'. 글리제에 있어. 접촉하면 물증을 넘겨준다고 했어.
296,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_023.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_023.mp3,,ko,저 배… 본 적 있어. 은하 경매 시장에서 늘 최고가를 부르는 자유 상인이야. 한 번도 진 적이 없다더군.
297,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_024.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_024.mp3,,ko,'장영실 2.0'이라고 불려. 기어월드에서 전설이지.
298,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_025.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_025.mp3,,ko,최대해봐야 8~10개.
299,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_026.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_026.mp3,,ko,잠깐. 크리그 내부 정보망이 잡혔어 — 공장 노동자들 사이에 반란 기미가 있대.
300,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_027.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_027.mp3,,ko,"거래가 되겠군. 우리가 카토닉에서 당신 동료를 빼내고, 당신들은 크리그 내부 항로 정보를 준다."
301,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_028.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_028.mp3,,ko,불칸이 내부 노선을 줬어. 비축고는 3층 심층부야.
302,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_029.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_029.mp3,,ko,수퍼비아는 외교가 전부야. 상인 의회가 이 행성을 쥐고 있지. 들어가려면 격식부터 갖춰야 해.
303,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_030.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_030.mp3,,ko,그건 내 무대지. 수퍼비아 상인 의회랑은 전에도 거래해봤거든 — 귀족 향수 한 병이면 회의실 문은 열려. 맡겨둬.
304,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_031.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_031.mp3,,ko,"보이드 공간은 물리 법칙부터 달라. 시간이 늘어지고, 공간이 접혀. 함선 항법이 통째로 먹통이 될 수도 있어."
305,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_032.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_032.mp3,,ko,균열 지도 원석이라… 보이드 행성에서만 나오는 건데. 운 좋게 외곽에서 몇 개 챙겨놨지.
306,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_033.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_033.mp3,,ko,저 배... 수퍼비아 주점에서 들은 그 연구선이야.
307,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_034.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_034.mp3,,ko,"백구 녀석 꼬리 봐 — 저렇게 흔드는 건, 좋은 징조라는 뜻이지."
308,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_035.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_035.mp3,,ko,전설의 제독 넬슨 — 옛 지구 최후의 대해전에서 스러진 자야. 그런데 우주에 빅토리가? 이건 — 우주 보존 캡슐이군.
309,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_036.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_036.mp3,,ko,아이젠클로 데이터에 좌표 하나 — 제타 레티쿨리. 우르사 메이저 본거지야.
310,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_037.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_037.mp3,,ko,레인저의 신호가 왔어. 저항군 전 함대 — 전투 준비 완료.
311,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_038.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_038.mp3,,ko,정보는 다 모았어. 더 살펴볼 게 없어. 이제 — 싸움이야.
312,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_039.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_039.mp3,,ko,적 후위 통신 — 차단 완료. 지원 워프 차단했어.
313,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_040.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_040.mp3,,ko,우리가 진짜 해냈어.
314,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_041.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_041.mp3,,ko,다음 모험은 — 어디로?
315,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_042.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_042.mp3,,ko,허허. 100년을 기다렸소. 이런 통쾌한 광경을.
316,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_043.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_043.mp3,,ko,마르코 폴로요. 제네시스 프로토콜의 마르코 폴로.
317,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_044.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_044.mp3,,ko,"치크스가 날 붙잡아 놓더니만, 이 함선의 무역 경로 데이터를 빼내려고 했소. 물론 안 줬지요. 나는 거래를 강요당한 적이 없소."
318,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_045.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_045.mp3,,ko,"제독께서 알아봐주시는구먼. 자, 이제 거래합시다. 내가 가진 모든 항로 정보와 무역 네트워크를 드리겠소."
319,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_046.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_046.mp3,,ko,"사령관 양반, 이 함선의 주인이오? 마음에 드는 눈을 가졌소. 자, 이제 거래합시다. 내가 가진 모든 항로 정보와 무역 네트워크를 드리겠소."
320,마르코 폴로,marcopolo,02_Assets/audio/voice/marcopolo/marcopolo_047.mp3,,02_Assets/audio/voice_en/marcopolo/marcopolo_047.mp3,,ko,대신 지구까지 데려다 주시오.
321,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_001.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_001.mp3,,ko,칩 돌려줘서 고맙다. 보답으로 같이 가주지 — 어차피 이 근방에 나보다 잘 나는 녀석도 없으니까.
322,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_002.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_002.mp3,,ko,"넥서스 프라임 LHS 광산 쪽, 아주 오래된 통신 패턴이 잡혀. 100년은 묵었고 — 이순신, 그 이름과 엮여 있어."
323,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_003.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_003.mp3,,ko,"덤으로, 데이터 안에 외피 도면도 있더군. 가시 돌기 구조 — 너희 골격 단편이랑 딱 맞아."
324,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_004.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_004.mp3,,ko,신호는 더 깊은 곳이야. 근데… 크리그 해적단 표식이 보여.
325,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_005.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_005.mp3,,ko,여기야. 이 안테나가 100년간 이순신 신호를 중계해온 거지.
326,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_006.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_006.mp3,,ko,"서두르자. 좌표만 따면, 다음 행선지가 정해져."
327,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_007.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_007.mp3,,ko,"그래도 이순신이 거기 있어. 크리그를 멈출 열쇠도, 거기 있고."
328,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_008.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_008.mp3,,ko,"이 항로 — 옛 지구 시절, 한 우주국이 비밀 분류해 둔 경로야. 지금은 크리그가 쓰고 있어. 메카니카 부품이 글리제 436 분지 교역소에서 크리그로 넘어가. 에이전트 코드명 '오르크'."
329,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_009.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_009.mp3,,ko,저 교역소 — 공식 목록에 없는 화물이 계속 들어와. 에이전트 '오르크'가 여기 담당이야.
330,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_010.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_010.mp3,,ko,테슬라가 납치됐어. 메카니카 최고 설계자 — 크리그가 억지로 생체 병기를 설계하게 만들고 있어.
331,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_011.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_011.mp3,,ko,저 컨베이어 동선이 이상해. 크리스탈 일부가 지하로 내려가고 있어. 광산 창고치고 루트가 너무 깊어.
332,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_012.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_012.mp3,,ko,그분을 꺼내면… 크리그 방어의 약점을 우리가 손에 쥐는 거군.
333,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_013.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_013.mp3,,ko,"지하 감옥으로 드는 길이 있어. 자연 균열대 — 셔틀 한 대 들어갈 폭이야. 좁지만, 가능해."
334,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_014.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_014.mp3,,ko,이제 그 방패의 설계도가 우리 손에 있어. 장군의 전술이 거꾸로 놈들의 급소를 가리켜.
335,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_015.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_015.mp3,,ko,먼저 조용히 들어가서 확인해야 해. 소란은 금물.
336,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_016.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_016.mp3,,ko,글리제. 코르넬리우스 본사가 거기야.
337,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_017.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_017.mp3,,ko,설계는 누가 해? 우리 중에 함선 설계자 없잖아.
338,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_018.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_018.mp3,,ko,지구. …오래 꿈꿨어. 별을 처음 날던 그날부터.
339,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_019.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_019.mp3,,ko,복호기 정보와 일치해. 슈멜츠 — 거기가 다음 목표다.
340,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_020.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_020.mp3,,ko,그리고 동료들도 구출한다. 동시에.
341,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_021.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_021.mp3,,ko,캅테인b 균열. 보이드 행성 중 가장 접근성이 좋아. 하지만—
342,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_022.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_022.mp3,,ko,게다가 — 이휘소 박사가 그 근처에 있다고 했잖아. 반드시 찾아야 해.
343,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_023.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_023.mp3,,ko,사령실 데이터 회수. 아이젠클로 — 격파 확인. 봉쇄 집행관이 페스작센에서 끝났어.
344,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_024.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_024.mp3,,ko,단신으로? 미친 짓이야.
345,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_025.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_025.mp3,,ko,지구가 — 바로 너머야. 우리가 끝내면 — 사람들이 다시 하늘을 본다.
346,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_026.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_026.mp3,,ko,"지구가 — 바로 너머야. 사령관, 결단을 내려."
347,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_027.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_027.mp3,,ko,좌익도 깨끗하다. 학익진 — 완성.
348,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_028.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_028.mp3,,ko,지구야. 정말 지구야.
349,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_029.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_029.mp3,,ko,1961년 4월 12일. 내가 처음 본 지구. 그때 그대로야.
350,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_030.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_030.mp3,,ko,"Поехали! 출발합시다! …아, 아직 전쟁 중인가요?"
351,유리 가가린,gagarin,02_Assets/audio/voice/gagarin/gagarin_031.mp3,,02_Assets/audio/voice_en/gagarin/gagarin_031.mp3,,ko,100년이요? 그러면 제가 처음 우주에 갔을 때가 170년도 더 됐겠네요. 시간은 정말 이상한 것 같아요.
